CustomerId;Sobrenome;Credit_Score;Pais;Genero;Idade;Tempo_Credito;Balance;Qtd_Produtos;Possui_Cartao;Membro_Ativo;Salario_Anual;Churn
15704770;Ku;554;France;Female;35.0;7;122453.37;1;1.0;1.0;55324.49;1
15794257;Hs?eh;651;France;Male;35.0;4;91562.99;1;1.0;1.0;123954.15;0
15583566;Nwora;699;France;Male;35.0;3;0.0;1;1.0;0.0;51919.53;1
15743193;Hyde;622;France;Male;35.0;1;126362.57;1;1.0;0.0;103182.46;0
15588580;Lucciano;712;France;Male;35.0;1;0.0;2;1.0;0.0;161428.08;0
15626383;Y?;645;France;Female;35.0;6;143390.51;1;1.0;0.0;38550.4;0
15724443;Pagnotto;669;France;Male;35.0;3;0.0;2;1.0;0.0;126469.2;0
15746065;Lo Duca;580;France;Male;35.0;8;0.0;2;1.0;1.0;24799.47;0
15690796;Hs?;730;France;Male;35.0;4;0.0;2;1.0;0.0;84531.83;0
15802585;Palerma;616;France;Male;35.0;1;111833.47;1;0.0;0.0;26327.43;0
15582591;Chukwudi;539;France;Male;35.0;2;0.0;2;1.0;1.0;16146.0;0
15675185;Ts'ui;842;France;Male;35.0;2;0.0;2;1.0;0.0;84569.65;1
15661349;Ts'ai;661;France;Female;35.0;4;0.0;2;0.0;1.0;112935.54;0
15659475;Liao;547;France;Male;35.0;6;0.0;2;0.0;0.0;141364.62;0
15756875;Chinweuba;603;France;Female;35.0;4;81844.84;1;1.0;1.0;126192.54;0
15606861;Kao;646;France;Female;35.0;6;0.0;2;1.0;1.0;44653.5;0
15798200;Manna;641;France;Male;35.0;2;0.0;1;1.0;1.0;94148.3;0
15617655;Stewart;479;France;Male;35.0;5;0.0;1;0.0;1.0;105837.38;0
15685828;Macleod;725;France;Female;35.0;6;0.0;2;1.0;1.0;4272.0;0
15669219;Wilson;588;France;Male;35.0;3;104356.38;1;1.0;0.0;94498.82;1
15702499;Ignatyeva;548;France;Male;35.0;8;0.0;2;0.0;1.0;31299.71;0
15597909;K'ung;696;France;Female;35.0;5;0.0;2;1.0;1.0;158750.14;0
15745196;Y?;571;France;Female;35.0;6;0.0;1;1.0;0.0;84569.13;0
15594762;Milani;683;France;Female;35.0;5;0.0;2;0.0;1.0;158843.09;0
15721937;Chukwuhaenye;526;France;Female;35.0;1;0.0;2;1.0;1.0;157871.55;0
15802585;H?;614;France;Female;35.0;2;0.0;2;0.0;1.0;100365.51;0
15681720;Onwumelu;686;France;Female;35.0;2;156093.65;1;1.0;0.0;180712.52;0
15729279;Onwumelu;584;France;Male;35.0;5;0.0;1;1.0;0.0;53420.85;0
15747647;Monds;657;France;Female;35.0;2;127678.8;1;1.0;0.0;3815.48;0
15575243;Whitehead;651;France;Female;35.0;9;0.0;2;0.0;1.0;113482.2;0
15611186;Yevdokimova;616;France;Male;35.0;1;39344.83;1;1.0;1.0;178291.09;1
15804954;Ugochukwutubelum;648;France;Female;35.0;5;0.0;2;1.0;1.0;104876.64;0
15802560;Onyemauchechukwu;682;France;Female;35.0;5;0.0;1;1.0;1.0;116471.43;0
15682563;Iadanza;543;France;Male;35.0;9;0.0;2;1.0;1.0;145537.26;0
15573322;Cattaneo;642;France;Female;35.0;8;108738.05;1;1.0;1.0;1364.41;0
15754068;Chinwenma;594;France;Female;35.0;6;137227.15;1;1.0;1.0;93837.43;0
15602551;Uspensky;762;France;Male;35.0;3;0.0;1;0.0;0.0;70526.24;0
15641822;Bellucci;765;France;Male;35.0;9;121215.9;1;1.0;1.0;145796.49;0
15694551;O'Meara;632;France;Male;35.0;8;0.0;2;1.0;0.0;91573.19;0
15581364;Chukwukadibia;695;France;Male;35.0;5;151955.65;1;1.0;1.0;64839.32;0
15592328;Scott;513;France;Male;35.0;8;135555.66;1;1.0;0.0;136799.94;0
15739189;L?;596;France;Female;35.0;0;0.0;2;1.0;0.0;5984.4;0
15592645;Genovese;649;France;Male;35.0;9;0.0;2;1.0;1.0;110900.43;0
15640507;Maclean;634;France;Female;35.0;4;0.0;1;1.0;0.0;86786.41;0
15646074;Okagbue;694;France;Female;35.0;1;0.0;1;0.0;0.0;90906.93;1
15661830;Wang;634;France;Female;35.0;5;0.0;1;1.0;1.0;114957.22;0
15602034;Ramirez;722;France;Male;35.0;5;128206.79;2;0.0;1.0;54272.12;0
15605263;Lucchesi;687;France;Male;35.0;7;0.0;2;1.0;0.0;159843.12;0
15572628;Tuan;717;France;Male;35.0;8;0.0;2;0.0;1.0;154878.4;0
15798846;Nwachinemelu;641;France;Male;35.0;9;0.0;2;1.0;0.0;146652.01;0
15591357;Onyemauchechukwu;587;France;Male;35.0;8;0.0;1;1.0;0.0;71139.85;0
15674720;Kao;678;France;Male;35.0;3;68640.97;1;1.0;0.0;184536.01;0
15768359;Akhtar;534;France;Male;35.0;9;0.0;2;1.0;1.0;36275.94;0
15769945;Maughan;611;France;Male;35.0;8;0.0;2;0.0;0.0;181624.74;0
15712777;Ford;850;France;Female;35.0;0;141829.67;2;1.0;0.0;122218.23;1
15637461;Ukaegbunam;743;France;Male;35.0;8;0.0;2;1.0;1.0;77951.84;0
15783882;Oster;556;France;Female;35.0;4;0.0;2;1.0;1.0;86414.41;0
15663893;Ugochukwu;632;France;Female;35.0;7;116805.0;1;0.0;0.0;171074.5;0
15701392;Chukwubuikem;543;France;Male;35.0;3;131927.43;1;1.0;1.0;170518.43;0
15604551;Robb;606;France;Female;35.0;5;0.0;3;1.0;0.0;90876.95;1
15684769;Whittaker;769;France;Male;35.0;7;0.0;2;1.0;0.0;112350.21;0
15686855;Calabrese;756;France;Female;35.0;1;0.0;2;0.0;1.0;80189.57;0
15758813;Palerma;573;France;Male;35.0;7;0.0;2;0.0;1.0;162442.38;0
15597914;Nkemdilim;731;France;Male;35.0;8;137734.84;1;1.0;1.0;182336.25;0
15778934;Lai;586;France;Male;35.0;10;125191.69;1;1.0;0.0;122268.75;0
15772374;Lucchese;648;France;Male;35.0;1;0.0;2;1.0;0.0;47468.67;0
15774882;Molineux;615;France;Female;35.0;3;0.0;1;1.0;0.0;170338.35;0
15789815;Chidubem;596;France;Male;35.0;2;171937.27;1;1.0;1.0;62367.22;0
15668894;Brient;516;France;Male;35.0;9;0.0;2;1.0;0.0;75762.0;0
15757911;Ch'ien;717;France;Male;35.0;3;126428.36;1;0.0;1.0;121747.96;0
15622507;Fanucci;598;France;Male;35.0;6;0.0;1;1.0;0.0;106977.4;0
15664001;Hsia;696;France;Male;35.0;5;0.0;1;1.0;0.0;104786.59;0
15764105;Clements;602;France;Male;35.0;5;0.0;2;1.0;0.0;146411.6;0
15641366;Chimaobim;661;France;Female;35.0;8;132436.34;1;1.0;1.0;162960.05;0
15787035;Anderson;602;France;Female;35.0;8;0.0;1;1.0;0.0;152843.53;0
15766787;Piazza;707;France;Female;35.0;9;0.0;2;1.0;1.0;70403.65;1
15721585;T'ien;613;France;Male;35.0;6;0.0;2;1.0;1.0;176924.24;0
15651022;O'Donnell;679;France;Male;35.0;1;0.0;2;0.0;1.0;83617.53;0
15661708;Nnamutaezinwa;642;France;Male;35.0;8;0.0;2;1.0;1.0;126728.28;0
15644849;Hs?;724;France;Male;35.0;9;0.0;2;1.0;1.0;152996.69;0
15594812;Lo Duca;645;France;Male;35.0;1;126817.13;2;1.0;1.0;172363.69;0
15793842;Ejimofor;574;France;Male;35.0;7;123973.36;1;0.0;0.0;179565.57;0
15704987;Frolov;605;France;Female;35.0;2;0.0;2;0.0;0.0;53412.54;0
15602998;Houghton;709;France;Female;35.0;5;115095.55;2;1.0;1.0;81811.1;0
15623082;Ch'ang;474;France;Female;35.0;7;0.0;2;1.0;0.0;97633.93;0
15654870;Okwuadigbo;587;France;Male;35.0;2;0.0;2;1.0;0.0;179291.89;0
15604494;Tuan;594;France;Female;35.0;8;0.0;2;1.0;0.0;98897.95;0
15637646;Ukaegbunam;758;France;Male;35.0;7;0.0;2;0.0;1.0;77951.84;0
15622442;Mazzi;619;France;Female;35.0;7;0.0;2;1.0;0.0;194310.1;0
15692757;Baresi;598;France;Male;35.0;4;156771.96;1;1.0;1.0;27341.0;0
15794014;Schofield;838;France;Female;35.0;8;0.0;2;1.0;0.0;27472.07;0
15685320;Johnstone;765;France;Male;35.0;1;139180.2;1;0.0;1.0;123880.19;0
15704586;Genovesi;653;France;Female;35.0;6;0.0;2;1.0;1.0;185580.63;0
15752312;Hsieh;607;France;Female;35.0;4;0.0;1;1.0;0.0;121365.87;1
15729454;K?;577;France;Male;35.0;8;85146.48;1;0.0;1.0;177668.55;0
15652030;T'ien;584;France;Male;35.0;9;0.0;2;1.0;1.0;117023.09;0
15781535;O'Loghlin;682;France;Male;35.0;9;0.0;1;0.0;0.0;148528.24;1
15706764;Spencer;560;France;Female;35.0;1;0.0;2;1.0;1.0;3701.63;0
15751531;Genovese;641;France;Female;35.0;6;0.0;1;1.0;0.0;130789.6;1
15667424;Ch'in;706;France;Male;35.0;3;113657.41;1;1.0;1.0;58440.43;0
15755084;Bezrukova;732;France;Male;35.0;4;0.0;1;1.0;0.0;90876.95;0
15783398;Nwebube;596;France;Female;35.0;7;0.0;2;0.0;0.0;74838.64;0
15661708;Pinto;673;France;Male;35.0;2;0.0;2;1.0;1.0;125870.78;0
15796071;Lai;602;France;Male;35.0;7;0.0;2;1.0;1.0;61961.1;0
15776989;Ndubuisi;714;France;Male;35.0;3;122314.51;1;1.0;0.0;124728.19;0
15735339;Aksenov;691;France;Male;35.0;0;98360.03;1;1.0;1.0;111190.53;0
15592751;Kuznetsova;697;France;Female;35.0;7;0.0;2;0.0;0.0;177772.03;0
15733883;Chimezie;711;France;Female;35.0;6;138456.06;1;1.0;0.0;44912.4;0
15637678;Ma;657;France;Male;35.0;6;0.0;2;1.0;0.0;155394.52;0
15571666;McIntyre;582;France;Female;35.0;2;54817.55;1;1.0;0.0;70774.97;1
15793329;Trevisani;687;France;Male;35.0;6;0.0;2;1.0;1.0;105818.49;0
15800814;Palerma;623;France;Male;35.0;2;94968.97;2;1.0;0.0;127560.77;0
15640442;K?;682;France;Male;35.0;7;0.0;1;1.0;1.0;101694.67;0
15690330;Chiang;741;France;Male;35.0;3;139432.88;1;1.0;1.0;62634.89;0
15691647;McGregor;714;France;Female;35.0;2;0.0;2;1.0;1.0;93825.78;0
15812007;Padovesi;663;France;Female;35.0;7;0.0;2;0.0;0.0;130590.35;0
15681455;Padovesi;735;France;Male;35.0;5;0.0;2;1.0;1.0;96858.28;0
15731543;Iadanza;558;France;Female;35.0;10;0.0;2;1.0;1.0;102750.7;0
15718057;Uchechukwu;668;France;Female;35.0;1;98765.84;1;1.0;0.0;107837.38;0
15651389;Liao;678;France;Female;35.0;1;0.0;2;0.0;0.0;86767.48;0
15675787;Yobachi;627;France;Female;35.0;8;164902.43;1;0.0;1.0;100433.83;1
15768471;Macleod;628;France;Male;35.0;2;0.0;1;0.0;0.0;35701.24;0
15744368;P'eng;516;France;Male;35.0;1;123971.16;1;1.0;0.0;172572.64;0
15813917;Duffy;653;France;Female;35.0;0;0.0;1;1.0;0.0;172576.43;1
15594812;Hs?;712;France;Male;35.0;9;0.0;2;1.0;0.0;88866.84;0
15623082;Ch'iu;507;France;Male;35.0;2;0.0;2;0.0;0.0;97633.93;0
15729689;Burt;769;France;Male;35.0;8;0.0;1;1.0;1.0;90801.61;0
15590327;Shih;850;France;Male;35.0;3;0.0;1;0.0;1.0;94003.11;0
15782688;Onyemauchechukwu;706;France;Female;35.0;9;0.0;2;1.0;0.0;175894.24;0
15647402;Fanucci;628;France;Male;35.0;4;0.0;2;1.0;0.0;48924.73;0
15762984;McIntosh;721;France;Male;35.0;7;0.0;2;1.0;0.0;122899.01;0
15813168;Brown;661;France;Male;35.0;8;100107.99;1;1.0;0.0;83949.68;0
15801351;Tien;644;France;Male;35.0;7;0.0;2;0.0;1.0;143096.09;0
15755798;Tien;726;France;Female;35.0;2;0.0;2;1.0;0.0;161076.92;0
15731751;Mancini;595;France;Male;35.0;7;0.0;2;1.0;0.0;71154.1;0
15581677;Sun;713;France;Female;35.0;8;101641.51;2;1.0;0.0;182718.28;0
15634267;Onwuamaegbu;684;France;Male;35.0;8;99799.76;1;1.0;0.0;57909.22;0
15610140;Ponomaryov;596;France;Female;35.0;5;0.0;2;1.0;1.0;135077.01;0
15610419;Chukwueloka;554;France;Male;35.0;3;127642.44;1;1.0;1.0;11743.89;0
15743817;O'Donnell;554;France;Male;35.0;10;133868.21;1;1.0;0.0;174098.54;0
15602841;Toscani;646;France;Male;35.0;3;0.0;2;1.0;1.0;142963.99;0
15748231;Yang;770;France;Female;35.0;3;0.0;1;1.0;0.0;22710.72;0
15595228;Wanliss;815;France;Male;35.0;7;0.0;1;1.0;0.0;52885.23;0
15688868;Wade;687;France;Female;35.0;9;0.0;2;0.0;1.0;25329.48;0
15614962;Ts'ao;691;France;Male;35.0;6;0.0;2;1.0;1.0;160968.69;0
15686936;Hsing;632;France;Female;35.0;9;0.0;2;1.0;1.0;158845.49;0
15659800;Yermakova;616;France;Male;35.0;5;0.0;1;1.0;0.0;88206.04;0
15676909;Y?an;645;France;Male;35.0;3;0.0;2;1.0;1.0;113793.15;0
15772030;Uspensky;631;France;Female;35.0;0;0.0;2;1.0;0.0;179540.73;0
15583073;Wilson;520;France;Female;35.0;8;145262.54;1;1.0;0.0;131473.31;0
15790744;Mazzanti;699;France;Male;35.0;8;0.0;2;1.0;0.0;79919.13;0
15714397;Pisani;697;France;Male;35.0;2;0.0;2;1.0;0.0;176696.98;0
15709511;Onyemauchechukwu;652;France;Male;35.0;5;121541.51;1;1.0;1.0;177655.68;0
15749671;T'ang;683;France;Male;35.0;1;0.0;2;1.0;1.0;167984.72;0
15641629;Ch'eng;523;France;Male;35.0;2;0.0;2;1.0;1.0;124641.42;0
15782574;Maclean;613;France;Female;35.0;1;0.0;2;1.0;0.0;162497.54;0
15610379;P'eng;562;France;Female;35.0;4;0.0;2;1.0;0.0;173537.1;0
15607330;Uspenskaya;634;France;Male;35.0;6;92599.55;1;0.0;1.0;138527.56;0
15573778;Onyemere;621;France;Male;35.0;4;0.0;2;1.0;1.0;52861.31;0
15804064;Hsieh;543;France;Male;35.0;7;103033.37;2;1.0;1.0;153383.38;0
15605036;Ts'ao;629;France;Female;35.0;3;0.0;1;0.0;0.0;170122.15;1
15669219;Wilson;588;France;Male;35.0;3;104356.38;1;1.0;1.0;94498.82;0
15736302;Zetticci;706;France;Male;35.0;6;90560.48;1;1.0;1.0;101311.95;0
15586029;Wilson;515;France;Female;35.0;7;0.0;2;1.0;1.0;4539.38;0
15594812;Lucchesi;635;France;Male;35.0;8;0.0;2;1.0;0.0;62389.35;0
15768219;Babbage;706;France;Female;35.0;4;0.0;2;1.0;1.0;147527.18;0
15589975;Zetticci;785;France;Female;35.0;2;0.0;1;1.0;0.0;134964.85;0
15726556;Toscani;556;France;Male;35.0;6;0.0;1;0.0;1.0;132467.97;1
15584315;Okwudilichukwu;748;France;Male;35.0;10;0.0;1;1.0;1.0;172361.97;1
15651144;Hsu;602;France;Male;35.0;7;0.0;2;1.0;0.0;9984.4;0
15757981;Loggia;638;France;Male;35.0;8;0.0;2;1.0;1.0;163331.65;0
15624667;Maclean;684;France;Male;35.0;6;0.0;2;1.0;1.0;87219.41;0
15768295;Shih;705;France;Female;35.0;8;0.0;2;0.0;0.0;94862.42;0
15718779;Onio;628;France;Female;35.0;8;145081.56;1;1.0;0.0;156429.92;1
15594917;Pisano;587;France;Male;35.0;4;0.0;2;1.0;1.0;81429.6;0
15572762;T'ang;645;France;Female;35.0;8;0.0;2;1.0;1.0;177670.57;0
15665891;K'ung;572;France;Male;35.0;1;0.0;2;1.0;0.0;123801.86;0
15686963;Lucchesi;634;France;Male;35.0;4;140931.83;1;1.0;0.0;80591.18;0
15720847;Sheffield;760;France;Male;35.0;2;0.0;1;1.0;1.0;118983.18;0
15694510;Nnamutaezinwa;632;France;Male;35.0;8;0.0;2;1.0;1.0;136902.01;0
15739240;Onyemauchechukwu;599;France;Female;35.0;7;0.0;2;1.0;1.0;199293.15;0
15681755;Nkemjika;559;France;Male;35.0;6;0.0;2;1.0;0.0;82438.13;0
15782236;Udegbulam;730;France;Male;35.0;7;0.0;2;1.0;0.0;62980.96;0
15815490;Ts'ui;678;France;Male;35.0;7;0.0;1;1.0;0.0;162820.6;0
15568878;Pisano;590;France;Male;35.0;4;0.0;1;1.0;1.0;88721.84;0
15571666;Nnaife;528;France;Male;35.0;5;0.0;1;1.0;1.0;149970.59;0
15569487;Ikedinachukwu;595;France;Female;35.0;5;104502.11;1;0.0;0.0;151679.77;0
15641411;Onyemauchechukwu;756;France;Male;35.0;3;0.0;2;1.0;1.0;175314.87;0
15772423;Nkemjika;686;France;Female;35.0;4;0.0;2;1.0;0.0;170980.86;0
15624892;Onwughara;703;France;Male;35.0;1;97257.09;1;1.0;0.0;166471.19;0
15691624;Wright;619;France;Female;35.0;8;132292.63;1;1.0;0.0;65682.93;0
15588461;Cremonesi;602;France;Male;35.0;8;0.0;1;1.0;1.0;8816.37;0
15683980;Chukwuemeka;614;France;Female;35.0;9;142387.31;1;1.0;0.0;177613.19;0
15605916;Uvarova;659;France;Female;35.0;9;0.0;1;1.0;1.0;183399.12;0
15616833;Ch'eng;758;France;Female;35.0;6;0.0;2;1.0;0.0;13221.25;0
15762984;McIntosh;648;France;Male;35.0;7;0.0;2;0.0;1.0;122899.01;1
15609676;Nkemakonam;756;France;Male;35.0;2;107980.37;1;0.0;1.0;43024.64;0
15715078;Nkemakolam;584;France;Male;35.0;6;135936.1;2;1.0;1.0;148238.16;0
15806901;Hsueh;619;France;Male;35.0;3;0.0;2;1.0;1.0;28707.69;0
15809229;Uspenskaya;710;France;Male;35.0;3;90550.11;2;1.0;0.0;112491.03;1
15803378;Uspenskaya;678;France;Female;35.0;10;0.0;1;1.0;1.0;160526.36;0
15585839;Iloerika;781;France;Male;35.0;10;99811.44;1;1.0;1.0;143680.69;0
15718779;Shih;729;France;Female;35.0;2;167823.9;1;0.0;0.0;74838.64;0
15803681;Teng;616;France;Male;35.0;8;0.0;2;1.0;1.0;179913.92;0
15631512;Hs?;667;France;Male;35.0;9;148283.94;2;1.0;0.0;100862.54;0
15665943;Mai;564;France;Male;35.0;2;0.0;2;1.0;1.0;119425.94;0
15673529;Pirozzi;684;France;Male;35.0;6;0.0;2;1.0;1.0;181787.89;0
15756613;Y?;754;France;Female;35.0;5;0.0;2;1.0;1.0;85522.32;0
15681671;Zetticci;607;France;Female;35.0;8;125487.89;2;1.0;1.0;131772.51;0
15791877;P'eng;768;France;Male;35.0;2;160980.03;1;1.0;1.0;69381.05;0
15655269;Ts'ao;551;France;Male;35.0;6;101960.74;1;0.0;0.0;168080.53;0
15639368;Palermo;684;France;Female;35.0;7;0.0;2;1.0;1.0;172096.74;0
15572762;P'an;571;France;Male;35.0;5;0.0;2;0.0;1.0;64722.61;0
15644882;Manna;602;France;Female;35.0;7;0.0;2;1.0;1.0;177747.03;0
15758050;Baresi;584;France;Male;35.0;8;0.0;2;1.0;1.0;138526.96;0
15745455;Yermakov;824;France;Female;35.0;1;0.0;2;1.0;1.0;188305.85;0
15583394;Iloerika;757;France;Male;35.0;1;0.0;2;1.0;0.0;149911.58;0
15759021;Kay;685;France;Male;35.0;10;0.0;2;1.0;0.0;167033.83;0
15718531;Ukaegbunam;554;France;Female;35.0;2;0.0;2;0.0;1.0;176779.46;0
15688868;Nnanna;694;France;Male;35.0;5;0.0;1;1.0;0.0;1557.66;0
15792922;Nwankwo;584;France;Male;35.0;2;0.0;2;1.0;1.0;60954.45;0
15633608;Hsing;678;France;Female;35.0;2;0.0;1;1.0;1.0;92888.31;1
15596800;Chiganu;629;France;Male;35.0;4;122950.94;2;1.0;1.0;179227.37;0
15773276;Townsend;771;France;Female;35.0;6;114552.6;2;1.0;0.0;73856.28;1
15661219;Akobundu;696;France;Male;35.0;2;0.0;1;0.0;0.0;175072.72;1
15657778;Chukwumaobim;572;France;Male;35.0;4;121437.96;1;1.0;1.0;158036.91;0
15749671;K?;516;France;Male;35.0;6;0.0;3;1.0;1.0;68730.91;1
15603683;Yudina;652;France;Male;35.0;10;0.0;2;1.0;1.0;164039.4;0
15723488;Lucchesi;667;France;Male;35.0;3;0.0;1;1.0;0.0;173576.87;0
15721487;He;438;France;Female;35.0;2;0.0;2;1.0;0.0;57572.38;0
15653857;Mason;499;France;Male;35.0;4;0.0;2;1.0;0.0;174918.46;0
15580146;Chukwukere;516;France;Male;35.0;1;0.0;2;1.0;1.0;133535.29;0
15692929;Pinto;706;France;Male;35.0;5;0.0;2;1.0;1.0;145548.72;0
15704910;Pirozzi;735;France;Male;35.0;3;0.0;2;0.0;1.0;94722.64;0
15652700;Onyeoruru;681;France;Male;35.0;1;0.0;2;1.0;0.0;156876.85;0
15596962;Ch'ien;495;France;Female;35.0;5;0.0;2;1.0;0.0;125962.02;0
15698816;Black;809;France;Female;35.0;6;72535.45;1;1.0;1.0;103934.12;0
15772381;H?;673;France;Male;35.0;4;0.0;2;0.0;0.0;61792.76;0
15589428;Chidiebere;549;France;Male;35.0;2;102773.2;1;1.0;1.0;166586.99;0
15653857;Wallis;498;France;Male;35.0;9;141556.96;1;1.0;0.0;130113.78;1
15641312;Shao;622;France;Male;35.0;4;0.0;2;0.0;1.0;2423.9;0
15750497;Longo;850;France;Female;35.0;9;0.0;2;0.0;1.0;152235.3;0
15738267;Ojiofor;645;France;Female;35.0;4;0.0;2;1.0;1.0;131834.94;0
15650591;Chu;829;France;Female;35.0;9;141789.81;1;1.0;0.0;117036.63;0
15651020;Ch'ang;637;France;Male;35.0;1;0.0;2;1.0;0.0;17095.49;0
15583576;Chibugo;543;France;Female;35.0;3;96471.5;1;1.0;0.0;119059.13;0
15761047;Bancks;584;France;Female;35.0;5;88915.85;2;1.0;0.0;137720.58;1
15664681;Aitken;584;France;Female;35.0;4;114321.28;2;0.0;0.0;15959.01;0
15642816;Onyemauchechukwu;619;France;Female;35.0;1;0.0;2;1.0;1.0;131281.47;0
15769110;Shih;689;France;Male;35.0;7;0.0;2;1.0;0.0;152855.96;0
15623082;Ch'ang;507;France;Female;35.0;3;0.0;2;1.0;0.0;97633.93;0
15799211;O'Brien;632;France;Female;35.0;3;0.0;2;0.0;1.0;171060.01;0
15570485;Ukaegbunam;758;France;Male;35.0;8;161766.87;1;1.0;0.0;77951.84;0
15718245;Lucchese;553;France;Male;35.0;8;0.0;1;1.0;0.0;54448.36;1
15718531;Ukaegbunam;583;France;Female;35.0;8;0.0;2;1.0;0.0;176779.46;0
15729238;Cone;645;France;Female;35.0;7;115101.5;1;1.0;0.0;163484.8;0
15735263;Onyemauchechukwu;693;France;Male;35.0;6;0.0;2;1.0;1.0;70523.92;0
15595831;Nnachetam;537;France;Male;35.0;1;0.0;2;1.0;0.0;164039.51;0
15658946;Tuan;673;France;Female;35.0;6;0.0;2;1.0;0.0;135077.01;0
15720583;Hsieh;684;France;Female;35.0;0;0.0;2;1.0;0.0;106937.05;0
15604551;Clements;694;France;Female;35.0;2;0.0;1;1.0;1.0;170670.82;0
15582977;Lu;684;France;Male;35.0;3;0.0;2;1.0;0.0;144880.99;0
15681410;Trevisani;715;France;Female;35.0;1;130142.79;1;1.0;1.0;114514.64;0
15625247;Scott;745;France;Male;35.0;1;0.0;1;0.0;0.0;114448.13;0
15610165;Hsiung;838;France;Female;35.0;7;0.0;1;1.0;1.0;199409.19;0
15571666;Avent;582;France;Male;35.0;10;0.0;2;1.0;1.0;82647.65;0
15669491;Cruz;850;France;Female;35.0;7;158351.02;1;1.0;1.0;20306.79;1
15773890;Grant;682;France;Male;35.0;9;0.0;2;1.0;1.0;58814.41;0
15645572;Calabresi;743;France;Female;35.0;6;0.0;2;1.0;0.0;28280.8;0
15724543;Mao;474;France;Male;35.0;1;0.0;2;1.0;1.0;62163.53;0
15812482;Young;575;France;Male;35.0;6;0.0;2;1.0;0.0;99843.98;0
15743149;Findlay;711;France;Female;35.0;8;0.0;1;1.0;0.0;67508.01;0
15642336;Y?;469;France;Male;35.0;4;0.0;2;1.0;1.0;187343.4;0
15574558;Chukwujamuike;646;France;Female;35.0;9;128744.04;1;1.0;0.0;106977.8;0
15589969;Capon;627;France;Male;35.0;6;0.0;1;1.0;0.0;52796.31;0
15726774;Field;563;France;Male;35.0;2;106250.72;2;0.0;0.0;39546.32;0
15621520;Chijindum;712;France;Female;35.0;4;147974.15;1;1.0;1.0;181221.09;0
15684461;Pinto;575;France;Female;35.0;7;0.0;2;0.0;0.0;119899.52;1
15610653;Ts'ui;831;France;Male;35.0;5;129472.33;1;1.0;1.0;143960.72;0
15633283;Padovano;725;France;Male;35.0;8;0.0;1;1.0;0.0;64833.28;1
15662579;Pirozzi;653;France;Female;35.0;8;0.0;2;0.0;1.0;182720.07;0
15574947;Chidi;592;France;Female;35.0;8;98438.41;1;1.0;1.0;172718.35;0
15668058;Udegbulam;679;France;Male;35.0;1;0.0;2;1.0;0.0;82996.47;0
15668889;Wood;662;France;Female;35.0;6;0.0;2;1.0;1.0;86424.57;0
15621440;Soto;694;France;Male;35.0;1;0.0;2;1.0;0.0;156858.2;0
15719348;Tsao;686;France;Male;35.0;5;0.0;1;1.0;0.0;76640.29;0
15686983;Uspenskaya;678;France;Male;35.0;6;0.0;2;1.0;1.0;175894.24;0
15584536;Ts'ui;550;France;Male;35.0;9;137688.71;1;1.0;0.0;149948.02;0
15729083;Ting;553;France;Male;35.0;7;0.0;2;1.0;1.0;162868.33;0
15796811;Hsia;619;France;Male;35.0;8;0.0;2;1.0;0.0;98640.77;0
15644724;Ndubueze;677;France;Male;35.0;4;132796.04;2;1.0;1.0;176712.59;0
15672939;Ts'ai;703;France;Male;35.0;3;0.0;2;1.0;1.0;155850.96;0
15645269;Onwuamaeze;586;France;Female;35.0;10;152303.66;1;0.0;0.0;38252.25;0
15589257;McFarland;656;France;Male;35.0;0;113599.74;1;1.0;1.0;138051.19;0
15718773;Martin;637;France;Female;35.0;9;0.0;1;1.0;0.0;149892.14;0
15782630;Genovese;543;France;Male;35.0;5;137482.19;1;0.0;1.0;62389.35;0
15592456;Hsieh;461;France;Female;35.0;7;0.0;3;1.0;0.0;176858.28;1
15769582;Hanson;464;France;Male;35.0;4;0.0;1;0.0;0.0;99505.75;1
15661528;Zikoranachidimma;635;France;Female;35.0;6;0.0;1;0.0;0.0;180345.44;1
15732798;H?;733;France;Female;35.0;6;0.0;2;1.0;1.0;52301.15;0
15777892;T'ien;713;France;Female;35.0;3;0.0;2;1.0;0.0;65832.8;0
15757648;Marshall;683;France;Female;35.0;5;0.0;2;0.0;1.0;182566.76;0
15754577;H?;716;France;Female;35.0;10;156811.74;1;1.0;1.0;166957.82;0
15596811;Brownlow;576;France;Male;35.0;8;96298.98;1;1.0;0.0;116969.06;0
15593730;T'ien;543;France;Female;35.0;2;0.0;2;0.0;0.0;89801.4;0
15671630;Cremonesi;632;France;Female;35.0;8;0.0;2;1.0;1.0;77550.18;0
15659710;Ugochukwutubelum;562;France;Male;35.0;6;0.0;2;1.0;1.0;84421.36;0
15580149;Trevisan;483;France;Male;35.0;2;0.0;2;1.0;1.0;83629.96;0
15672798;Hsieh;639;France;Male;35.0;7;0.0;2;1.0;0.0;60905.51;0
15653955;Obialo;577;France;Male;35.0;3;0.0;2;1.0;0.0;154700.61;0
15762268;Hsueh;554;France;Male;35.0;10;0.0;2;1.0;1.0;142331.85;0
15623082;Ch'ang;507;France;Male;35.0;2;0.0;2;0.0;1.0;97633.93;0
15627841;Ukaegbunam;667;France;Male;35.0;10;0.0;2;0.0;1.0;126825.05;0
15650313;Nwankwo;691;France;Male;35.0;4;185966.69;1;1.0;0.0;96864.41;0
